Term ,Subject,Course Number,Section,CRN,Schedule Type,Monday,Tuesday,Wednesday,Thursday,Friday,Begin Time,End Time,Building,Room ,Maximum Enrollment,Actual Enrollment,Wait List Capacity,Wait List Count,All Instructors,Restrictions,Signature Req,Cross Listing
,,,,,,,,,,,,,,,,,,,,,,
201720,ENVS,4210,1,20995,L,,T,,,,1335,1625,MONA CAMPBELL BUILDING,1107,15,4,0,0,"Mushkat, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ENVS,4850,1,20996,L,,,,,,,,,,5,3,0,0,"Greene, C.",R,,"BIOL 4850, ERTH 4850, SCIE 4850"
,,,,,,,,,,,,,,,,,,,,,,
201720,ENVS,4902,1,20997,L,,,,,,,,,,20,3,0,0,"Gass, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ENVS,8891,1,20998,W,,,,,,,,,,5,0,0,0,"Mushkat, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ENVS,8892,1,20999,W,,,,,,,,,,5,0,0,0,"Mushkat, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ENVS,8893,1,21000,W,,,,,,,,,,5,0,0,0,"Mushkat, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1030,1,21001,L,,T,,R,,1435,1555,KENNETH C ROWE MANAG,1028,114,30,0,0,STAFF,,,GEOG 1030
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1030,T01,21002,T,,,,,F,1235,1325,LSC-BIOL&EARTH,B2055,15,15,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1030,T02,21003,T,,,,,F,1305,1355,LSC-BIOL&EARTH,B2030,12,10,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1030,T03,21004,T,,,,,F,1335,1425,LSC-BIOL&EARTH,B2055,15,4,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1030,T04,21005,T,,,,,F,1405,1455,LSC-BIOL&EARTH,B2030,12,1,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1030,T05,21006,T,,,,,F,1435,1525,LSC-BIOL&EARTH,B2055,15,0,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1030,T06,21007,T,,,,,F,1505,1555,LSC-BIOL&EARTH,B2030,15,0,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1080,1,21008,L,,T,,R,,1305,1425,LSC-COMMON AREA,C206,60,27,0,0,"Coutand, I.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1080,B01,21009,B,M,,,,,1435,1725,LSC-BIOL&EARTH,B2055,36,13,0,0,"Young, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1080,B02,21010,B,,,,R,,1435,1725,LSC-BIOL&EARTH,B2055,24,14,0,0,"Young, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1090,1,21011,L,M,,W,,F,1135,1225,LSC-COMMON AREA,C332,72,36,0,0,"Ryan, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1090,B01,21012,B,,T,,,,1435,1725,LSC-BIOL&EARTH,B2055,36,21,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,1090,B02,21013,B,,,W,,,1435,1725,LSC-BIOL&EARTH,B2055,36,15,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,2002,1,21014,L,M,,W,,F,1035,1125,LSC-COMMON AREA,C208,40,11,0,0,"Cox, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,2002,B01,21015,B,M,,,,,1435,1725,LSC-BIOL&EARTH,B2020A,20,6,0,0,"Cox, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,2002,B02,21016,B,,,W,,,1435,1725,LSC-BIOL&EARTH,B2020A,20,5,0,0,"Cox, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,2270,1,21019,L,,T,W,,,1735,1855,LSC-BIOL&EARTH,B2012,40,19,0,0,"Nedimovic, M.",,,PHYC 2270
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,2270,B01,21020,B,,T,,,,1905,1955,LSC-BIOL&EARTH,B2012,20,11,0,0,"Nedimovic, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,2270,B02,21021,B,,,W,,,1905,1955,LSC-BIOL&EARTH,B2012,20,8,0,0,"Nedimovic, M.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,2380,1,21022,L,,T,,R,,1005,1125,LSC-PSYCHOLOGY,P4258,50,16,0,0,"Cox, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,2380,T01,21023,T,,,,,F,1335,1455,LSC-COMMON AREA,C244,50,16,0,0,"Cox, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,2410,1,21024,L,,T,,R,,1435,1555,SIR JAMES DUNN,101,30,26,0,0,"Ryan, A.",,,"CANA 2410, ENVS 2410"
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,3020,1,24021,L,,T,,R,,1005,1125,LSC-COMMON AREA,C234,40,35,0,0,"Brenan, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,3020,B01,24022,B,,,,R,,1435,1725,LSC-BIOL&EARTH,B2020A,20,20,0,0,"Cox, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,3020,B02,24023,B,,T,,,,1435,1725,LSC-BIOL&EARTH,B2020A,20,15,0,0,"Cox, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,3140,1,21028,L,M,,W,,F,1135,1225,LSC-COMMON AREA,C216,35,36,0,0,"Grujic, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,3140,B01,21029,B,,T,,,,1435,1725,LSC-BIOL&EARTH,B2030,18,19,0,0,"Grujic, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,3140,B02,21030,B,,,,R,,1435,1725,LSC-BIOL&EARTH,B2030,17,17,0,0,"Grujic, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,3420,1,21031,L,M,,W,,F,1235,1325,LSC-OCEANOGRAPH,O3655,20,11,0,0,"Kienast, M.",,,OCEA 3420
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,3440,1,21032,L,M,,,,,1435,1725,LSC-BIOL&EARTH,B8007,40,25,0,0,STAFF,,,GEOG 3440
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,3601,1,21033,L,,,,R,,1305,1425,MONA CAMPBELL BUILDING,2107,20,13,0,0,STAFF,,,ENVS 3601
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,3601,1,21033,L,,T,,,,1305,1425,LSC-COMMON AREA,C244,20,13,0,0,STAFF,,,ENVS 3601
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,3601,T01,21034,T,,,,R,,1135,1255,MONA CAMPBELL BUILDING,2107,20,13,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4100Y,1,23284,L,M,,,,,1435,1625,LSC-COMMON AREA,C212,20,1,0,0,"Grujic, D.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4110,1,24053,L,,T,,R,,1005,1125,LSC-OCEANOGRAPH,O3655,5,1,0,0,"Boudreau, B.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4131,1,21035,L,,,,,,,,,,5,0,0,0,"Wach, G.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4151,1,21036,L,,T,,R,,1235,1355,MCCAIN ARTS&SS,2176,18,11,0,0,"Fedortchouk, Y.",,,ERTH 5151
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4151,B01,21037,B,,,,,F,1435,1725,LSC-BIOL&EARTH,B2020A,18,11,0,0,"Fedortchouk, Y.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4151,B02,23972,B,,,,,,,,,,0,0,0,0,"Fedortchouk, Y.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4157,1,21038,L,,,,R,,1735,2055,LSC-BIOL&EARTH,B8007,15,1,0,0,"Wach, G.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4200Y,1,23285,L,M,,,,,1435,1625,LSC-COMMON AREA,C212,20,8,0,0,"Grujic, D.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4470,1,21039,L,,T,,,,1305,1655,LSC-BIOL&EARTH,B2012,10,7,0,0,"Nedimovic, M.",,,"ERTH 5470, OCEA 4470, OCEA 5470, PHYC 4470, PHYC 5470"
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4511,1,21040,L,,,,,,,,,,10,0,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4520,1,21041,L,M,,W,,F,1035,1125,LSC-COMMON AREA,C334,30,23,0,0,"Walls, C.",,,"ERTH 5520, GEOG 4520"
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4520,B01,21042,B,M,,,,,1435,1725,LSC-BIOL&EARTH,B2012,15,12,0,0,"Walls, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4520,B02,21043,B,,,,,F,1435,1725,LSC-BIOL&EARTH,B2012,15,11,0,0,"Walls, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4530,1,21044,L,M,,W,,F,1235,1325,LSC-COMMON AREA,C212,17,17,0,0,"Walls, C.",,,"ERTH 5530, GEOG 4530"
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4530,B01,21045,B,,,W,,,1435,1725,LSC-BIOL&EARTH,B2012,17,17,0,0,"Walls, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,4850,1,21046,L,,,,,,,,,,5,5,0,0,STAFF,R,,"BIOL 4850, ENVS 4850, SCIE 4850"
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,5131,1,22664,L,,,,,,,,,,10,0,0,0,"Wach, G.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,5151,1,22665,L,,T,,R,,1235,1355,MCCAIN ARTS&SS,2176,2,2,0,0,"Fedortchouk, Y.",,,ERTH 4151
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,5151,B01,22666,B,,,,,F,1435,1725,LSC-BIOL&EARTH,B2020A,2,2,0,0,"Fedortchouk, Y.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,5151,B02,23973,B,,,,,,,,,,0,0,0,0,"Fedortchouk, Y.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,5470,1,22667,L,,T,,,,1305,1655,LSC-BIOL&EARTH,B2012,10,2,0,0,"Nedimovic, M.",R,,"ERTH 4470, OCEA 4470, OCEA 5470, PHYC 4470, PHYC 5470"
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,5520,1,22668,L,M,,W,,F,1035,1125,LSC-COMMON AREA,C334,8,7,0,0,"Walls, C.",R,,"ERTH 4520, GEOG 4520"
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,5520,B01,22669,B,M,,,,,1435,1725,LSC-BIOL&EARTH,B2012,4,4,0,0,"Walls, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,5520,B02,22670,B,,,,,F,1435,1725,LSC-BIOL&EARTH,B2012,4,3,0,0,"Walls, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,5530,1,22671,L,M,,W,,F,1235,1325,LSC-COMMON AREA,C212,3,3,0,0,"Walls, C.",,,"ERTH 4530, GEOG 4530"
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,5530,B01,22672,B,,,W,,,1435,1725,LSC-BIOL&EARTH,B2012,3,3,0,0,"Walls, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,6250,1,22673,L,,,,,,,,,,12,1,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,6300Y,1,23286,L,,,,,,,,,,15,7,0,0,"Coutand, I.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,8891,1,21047,W,,,,,,,,,,12,0,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,8892,1,21048,W,,,,,,,,,,12,0,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,8893,1,21049,W,,,,,,,,,,12,0,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,9000,1,22675,S,,,,,,,,,,25,4,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,ERTH,9530,1,22676,S,,,,,,,,,,25,5,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,EURO,2102,1,24032,L,,T,,R,,1305,1425,MCCAIN ARTS&SS,1170,36,8,0,0,"White, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,EURO,4512,1,21051,L,,T,,,,1635,1925,MCCAIN ARTS&SS,2162,20,6,0,0,"White, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,EURO,4800Y,1,23287,L,,,,,,,,,,10,2,0,0,"White, G.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,FILM,2346,1,21052,L,,T,,,,1305,1555,MCCAIN ARTS&SS,2184,10,10,0,0,"Leving, Y.",,,"RUSN 2046, THEA 2346"
,,,,,,,,,,,,,,,,,,,,,,
201720,FILM,2370,1,21053,L,,T,,,,1805,2055,MONA CAMPBELL BUILDING,1108,59,57,10,8,"Brownlee, S.",,,THEA 2370
,,,,,,,,,,,,,,,,,,,,,,
201720,FILM,3301,1,21054,L,,T,,R,,1605,1725,LSC-COMMON AREA,C238,63,28,0,0,"Brownlee, S.",,,THEA 3301
,,,,,,,,,,,,,,,,,,,,,,
201720,FILM,3350,1,21055,L,M,,,,,1805,2055,MCCAIN ARTS&SS,2016,10,10,0,0,"Brownlee, S.",,,"CHIN 3050, THEA 3350"
,,,,,,,,,,,,,,,,,,,,,,
201720,FILM,4392,1,23987,L,,,W,,,1805,2055,LSC-PSYCHOLOGY,P5208,12,12,0,0,"Nicol, D.",,,THEA 4392
,,,,,,,,,,,,,,,,,,,,,,
201720,FOOD,20,1,21057,L,,,,,,,,,,10,7,0,0,"Kevany, K.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOOD,1000,1,21058,L,,,,,,,,,,15,8,0,0,"Russell, S./ Horwich, M.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOOD,4000,1,21059,L,,,,,,,,,,10,1,0,0,"Rupasinghe, V.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOOD,4001,1,21060,L,,,,R,,835,1125,AGRICULTURAL COX INSTITUTE,208,30,5,0,0,"Pitts, N.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOOD,4003,1,23851,L,M,,W,,F,1035,1125,AGRICULTURAL COX INSTITUTE,262,20,11,0,0,"Udenigwe, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOOD,4004,1,21062,L,,,,,,,,,,10,0,0,0,"Udenigwe, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,1000,1,21063,L,,T,,R,,1005,1125,MCCAIN ARTS&SS,2162,25,9,0,0,"Paulson, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,1000,B01,21064,B,,T,,,,1435,1725,,,25,9,0,0,"Paulson, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,3020,1,21065,L,M,,W,,F,835,925,SIR JAMES DUNN,221C,25,3,0,0,"Budge, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,3020,B01,21066,B,,,,,F,1335,1625,,,25,3,0,0,"Budge, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,3030,1,21067,L,,T,,R,,1135,1255,LSC-COMMON AREA,C210,10,4,0,0,"Speers, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,3030,B01,21068,B,M,,,,,1435,1725,,,10,4,0,0,"Speers, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,4070,1,21069,L,M,,W,,,1135,1255,,,25,25,0,0,"Gill, T./ Mazzanti, G.",,,FOSC 6325
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,4070,B01,21070,B,,,,,F,1135,1425,,,25,25,0,0,"Gill, T./ Mazzanti, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,4250,1,21073,L,,,,,,,,,,5,0,0,0,"Paulson, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,4500Y,1,23288,L,M,,,,,1235,1325,,,25,0,0,0,"Budge, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,4750Y,1,23289,L,,,,,,,,,,25,0,0,0,"Mazzanti, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,6325,1,22677,L,M,,W,,,1135,1255,,,25,0,0,0,"Mazzanti, G.",R,,FOSC 4070
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,6325,B01,22678,B,,,,,F,1135,1425,,,25,0,0,0,"Mazzanti, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,6331,1,22679,L,,,,,,,,,,5,0,0,0,"Gill, T.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,6351,1,22682,L,,,,,,,,,,15,0,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,7351,1,22683,L,,,,,,,,,,15,0,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,9000,1,22684,S,,,,,,,,,,20,3,9,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FOSC,9530,1,22685,S,,,,,,,,,,10,0,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,11,1,21074,L,,,,,,,,,,5,0,0,0,"Elson, C.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1008,1,21075,L,M,,W,,F,835,925,MCCAIN ARTS&SS,2132,30,20,10,0,"Abou-Hassan, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1008,2,21076,L,M,,W,,F,935,1025,MCCAIN ARTS&SS,2162,30,19,10,0,"Abou-Hassan, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1008,3,21077,L,M,,W,,F,1135,1225,MCCAIN ARTS&SS,2102,30,28,10,0,"Abou-Hassan, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1008,4,21078,L,M,,W,,F,1235,1325,MCCAIN ARTS&SS,2017,30,21,10,0,"Abou-Hassan, T.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1008,5,21079,L,M,,W,,F,1335,1425,MCCAIN ARTS&SS,2118,30,21,10,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1008,6,21080,L,,T,,R,,1305,1425,MCCAIN ARTS&SS,2162,30,26,10,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1008,7,21081,L,,T,,R,,1435,1555,MCCAIN ARTS&SS,2118,30,16,10,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1045Y,1,23290,L,M,,W,,F,935,1025,MCCAIN ARTS&SS,2021,30,25,10,0,"Simedoh, V.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1045Y,2,23291,L,M,,W,,F,1035,1125,MCCAIN ARTS&SS,2017,30,29,10,0,"Black, I.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1045Y,3,23292,L,M,,W,,F,1135,1225,MCCAIN ARTS&SS,2021,30,25,10,0,"Black, I.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1045Y,4,23293,L,,T,,R,,1005,1125,MCCAIN ARTS&SS,1116,30,31,10,0,"Milicevic, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1050Y,1,23294,L,M,,W,,F,935,1025,MCCAIN ARTS&SS,1198,30,16,10,0,"Lee Men Chin, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1050Y,2,23295,L,M,,W,,F,1235,1325,MCCAIN ARTS&SS,2118,30,13,10,0,"Lee Men Chin, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1050Y,3,23296,L,,T,,R,,1605,1725,MCCAIN ARTS&SS,2190,30,22,10,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,1994,1,21082,L,,,,,,,,,,5,0,0,0,"Elson, C.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,2002,1,21083,L,M,,W,,F,1335,1425,MCCAIN ARTS&SS,2130,23,23,5,1,"Black, I.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,2022,1,21084,L,M,,W,,,1435,1555,SIR JAMES DUNN,221C,30,12,5,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,2045Y,1,23297,L,M,,W,,F,1035,1125,MCCAIN ARTS&SS,2162,30,30,10,0,"Lee Men Chin, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,2045Y,2,23298,L,M,,W,,F,1135,1225,MCCAIN ARTS&SS,2198,30,19,10,0,"Lee Men Chin, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,2045Y,3,23299,L,,T,,R,,1435,1555,MCCAIN ARTS&SS,1102,30,18,10,0,"Aissaoui, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,2202,1,21085,L,M,,W,,F,1335,1425,LSC-OCEANOGRAPH,O3655,30,9,10,0,"Elson, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,2202,2,21086,L,,T,,R,,1305,1425,MCCAIN ARTS&SS,1116,30,15,10,0,"Frigerio, V.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,2994,1,21087,L,,,,,,,,,,5,0,0,0,"Elson, C.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,3000,1,21088,L,,T,,R,,1605,1725,MCCAIN ARTS&SS,1130,23,19,5,0,"Black, I.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,3017,1,21089,L,,T,,R,,835,955,MCCAIN ARTS&SS,2132,20,9,5,0,"Mopoho, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,3022,1,21090,L,,T,,R,,1435,1555,MCCAIN ARTS&SS,2018,20,5,5,0,"Milicevic, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,3045Y,1,23300,L,M,,W,,F,1135,1225,KILLAM LIBRARY,2622,32,13,10,0,"Simedoh, V.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,3730,1,21091,L,,T,,R,,1005,1125,MCCAIN ARTS&SS,2198,20,11,0,0,"Frigerio, V.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,3800,1,21092,L,M,,W,,F,935,1025,MCCAIN ARTS&SS,2198,20,7,5,0,"Elson, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,3994,1,21093,L,,,,,,,,,,10,0,0,0,"Elson, C.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,4017,1,21094,L,,,W,,,1435,1725,MCCAIN ARTS&SS,2022,20,12,5,0,"Mopoho, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,4600,1,21095,L,,T,,R,,1305,1425,MCCAIN ARTS&SS,2017,15,0,0,0,"Aissaoui, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,4995,1,21096,L,,,,,,,,,,5,0,0,0,"Elson, C.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,4999Y,1,23301,L,,,,,,,,,,5,0,0,0,"Elson, C.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,5002Y,1,23302,L,,,,,,,,,,8,0,0,0,"Milicevic, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,5110,1,22686,L,,,W,,,1735,2025,MONA CAMPBELL BUILDING,3011,8,0,0,0,"Milicevic, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,5122,1,22687,L,,,,R,,1735,2025,MONA CAMPBELL BUILDING,3011,8,0,0,0,"Mopoho, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,5550,1,22688,L,M,,,,,1735,2025,MONA CAMPBELL BUILDING,3011,8,1,0,0,"Aissaoui, D.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,5701,1,22689,L,,T,,,,1735,2025,MONA CAMPBELL BUILDING,3011,8,1,0,0,"Frigerio, V.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,5998,1,22690,L,,,,,,,,,,3,0,0,0,"Elson, C.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,5999,1,22691,L,,,,,,,,,,3,0,0,0,"Elson, C.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,9000,1,22692,S,,,,,,,,,,12,0,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FREN,9530,1,22693,S,,,,,,,,,,12,2,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201720,FRNA,1001,1,21097,L,M,,,,,1835,2125,AGRICULTURAL COX INSTITUTE,208,20,5,0,0,"Lynds, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,GELA,2000,1,21098,L,M,,W,,,1005,1125,AGRICULTURAL COX INSTITUTE,136,24,6,0,0,"Nelson, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,GELA,2000,B01,21099,B,,,,R,,835,1125,AGRICULTURAL COX INSTITUTE,109,24,6,0,0,"LeLacheur, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,GENE,3000,1,21100,L,,T,,R,,1435,1555,AGRICULTURAL COX INSTITUTE,262,20,16,0,0,"Wang-Pruski, G./ Matheson, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,GENE,3000,B01,21101,B,,,,R,,835,1125,AGRICULTURAL COX INSTITUTE,130,20,16,0,0,"Wang-Pruski, G./ Matheson, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,GENE,3001,1,21102,L,,,,R,,1335,1425,HALEY INSTITUTE,110,32,5,0,0,"Myles, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,GENE,3001,1,21102,L,,T,,,,1335,1425,RURAL RESEARCH CENTRE,4,32,5,0,0,"Myles, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,GENE,3001,B01,21103,B,,,,R,,1135,1325,HALEY INSTITUTE,110,32,5,0,0,"Myles, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,GEOA,1000,1,21104,L,M,,W,,,1735,1855,AGRICULTURAL COX INSTITUTE,41,50,22,0,0,"Ferguson, O.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,GEOA,3000,1,21105,L,M,,W,,,1605,1725,AGRICULTURAL COX INSTITUTE,136,30,6,0,0,"Ferguson, O.",,,
,,,,,,,,,,,,,,,,,,,,,,
201720,GEOG,1030,1,21106,L,,T,,R,,1435,1555,KENNETH C ROWE MANAG,1028,120,31,0,0,STAFF,,,ERTH 1030
